fold,role,image_id,group_id,y
0,train,bd342fb9cbae0aaced0b790162fd2173c66f2b4d4548d7c8f56c07a655cdfa2f,bd342fb9cbae0aaced0b790162fd2173c66f2b4d4548d7c8f56c07a655cdfa2f,1
0,train,6457a0d2fb6d07c823c7897683790dadcd05fe0f3d6b5794eaec0db3614d25fa,6457a0d2fb6d07c823c7897683790dadcd05fe0f3d6b5794eaec0db3614d25fa,1
0,train,14bf5c21f2e2bd3d8df1cd9392c49d770ff1b9de30702ea7ae7aa51095989b2b,14bf5c21f2e2bd3d8df1cd9392c49d770ff1b9de30702ea7ae7aa51095989b2b,1
0,train,b2947db09a9f0865c5bba5132065f048a9c10bcff08788387e778aa8d869cba6,b2947db09a9f0865c5bba5132065f048a9c10bcff08788387e778aa8d869cba6,1
0,train,dcc6ad68dcf64338d943273c43b66e9dc03f5aac2a7d5dd1e2dc57ab0cabf219,dcc6ad68dcf64338d943273c43b66e9dc03f5aac2a7d5dd1e2dc57ab0cabf219,1
0,train,8a7b8d8d0ce44d78c292dab54e953a2abb51a20a1e08ca691cea5bc3725bd729,8a7b8d8d0ce44d78c292dab54e953a2abb51a20a1e08ca691cea5bc3725bd729,1
0,train,8e8573f713142daa6f4405298dcea24cab9de55ec3b55f843fed097498c8268e,8e8573f713142daa6f4405298dcea24cab9de55ec3b55f843fed097498c8268e,1
0,train,1698e358015b2ecda49464781e87202cb625b72cfe0d2bc1e392f949afad6345,1698e358015b2ecda49464781e87202cb625b72cfe0d2bc1e392f949afad6345,1
0,train,6d968dde7850cb6817e1e97667e3b30d17deb0084fdb32fa466b3d30ab5b169a,6d968dde7850cb6817e1e97667e3b30d17deb0084fdb32fa466b3d30ab5b169a,1
0,train,0e73f125d639eb939b9fac62506a72251c106ac784c139c3ffcd160b58b54d03,0e73f125d639eb939b9fac62506a72251c106ac784c139c3ffcd160b58b54d03,1
0,train,56562a6e44ee836f84a036e2e76a09f7d302082181f58852651d2c48646ccc2a,56562a6e44ee836f84a036e2e76a09f7d302082181f58852651d2c48646ccc2a,1
0,train,dfa19f73a09806cff5b8b3570e9ac156041cf5c4972375230d5bb22c82540be9,dfa19f73a09806cff5b8b3570e9ac156041cf5c4972375230d5bb22c82540be9,1
0,train,329f1df4eb53b0530dcf747e4459b87e11fc5ea7c4310a090dbe01f5e925ac38,329f1df4eb53b0530dcf747e4459b87e11fc5ea7c4310a090dbe01f5e925ac38,1
0,train,a645b290ac12124164b9b27be07bbe9f4d5a44e51a551a6ca26321867a0006e9,a645b290ac12124164b9b27be07bbe9f4d5a44e51a551a6ca26321867a0006e9,1
0,train,6e1ac6b240112e9e349b67bfeb2bba25e352480890399149effcde0d3f6b8f5f,6e1ac6b240112e9e349b67bfeb2bba25e352480890399149effcde0d3f6b8f5f,1
0,train,665398dd64a3482917a9fc377bbcbee957e0f4bf4e48a7d49fb3c6bfcfdd73c9,665398dd64a3482917a9fc377bbcbee957e0f4bf4e48a7d49fb3c6bfcfdd73c9,1
0,train,bee7fbae3117d9c6ec199febf2621f2d3e0de2906814a8374dc6f45d0bdccde5,bee7fbae3117d9c6ec199febf2621f2d3e0de2906814a8374dc6f45d0bdccde5,1
0,train,d654ecae46e168daedc31ec1248a263131bfce6758d1622f0ab6f39e2a22def3,292e7ecd789514df747778a15feeb10229484e54145cdf53d4171ac7095767ed,1
0,train,324e1fd6887615bbf9df92946ff501fe5261ec0aa18bc0d1d7fbefeb3a4c2de0,324e1fd6887615bbf9df92946ff501fe5261ec0aa18bc0d1d7fbefeb3a4c2de0,1
0,train,78e97d3de70b032f0d206a290be5a6f5b64f7e058d60e0ef0331a2f58438a43e,78e97d3de70b032f0d206a290be5a6f5b64f7e058d60e0ef0331a2f58438a43e,1
0,train,44a9fb3b86cdeb63e8858c40ac79c109d89382cfb30fafa7eb703449c7433ada,44a9fb3b86cdeb63e8858c40ac79c109d89382cfb30fafa7eb703449c7433ada,1
0,train,cd7814cfd9f4006cc37117d886dabdeb8ae27fcdbd9248592df88b6f54fd5bd5,cd7814cfd9f4006cc37117d886dabdeb8ae27fcdbd9248592df88b6f54fd5bd5,1
0,train,02d44c020cf4c1cd89ed4d99993d51a579549e2766ae4492c5d714bfd34f1038,02d44c020cf4c1cd89ed4d99993d51a579549e2766ae4492c5d714bfd34f1038,1
0,train,2e4022fe7fc53cf77d62062f18e14f5ec77c5547aeefa8b7a119c531a7b7881f,2e4022fe7fc53cf77d62062f18e14f5ec77c5547aeefa8b7a119c531a7b7881f,1
0,train,d8ca4bf52dd8bfd65a1c7c7287a0dd292bbe91ed0ccef71d5b327b80e4802939,d8ca4bf52dd8bfd65a1c7c7287a0dd292bbe91ed0ccef71d5b327b80e4802939,1
0,train,b9f9d5612381f7fcb0a7403d37521ff95c4552a276dc1afb02f2739e62a12d10,b9f9d5612381f7fcb0a7403d37521ff95c4552a276dc1afb02f2739e62a12d10,1
0,train,c4c16cf7f307a18cbe12ac00017cd52b033018e22ca43c563efd8b38ebd6dfb6,c4c16cf7f307a18cbe12ac00017cd52b033018e22ca43c563efd8b38ebd6dfb6,1
0,train,5aad9032ce847fbf5fbef835461e111546a72ba7e2e2b207f59845a52082ed85,5aad9032ce847fbf5fbef835461e111546a72ba7e2e2b207f59845a52082ed85,1
0,train,6f83510d9f035d7a17efffccb9603239c49ba14dce10dbe0e25a3358e63a2ffb,6f83510d9f035d7a17efffccb9603239c49ba14dce10dbe0e25a3358e63a2ffb,1
0,train,b3746a8061ca6e8a9419d1e04a5e966bb01d15138d57b73c8695a823ca51540d,b3746a8061ca6e8a9419d1e04a5e966bb01d15138d57b73c8695a823ca51540d,1
0,train,148fc8d2e5f5425e1305b90f17abeecc0be0f939c72a38bdedc2239b5dd74575,148fc8d2e5f5425e1305b90f17abeecc0be0f939c72a38bdedc2239b5dd74575,1
0,train,f8b081d13042660a736ea3535411752118892f3a03e6083f3b1e09a2c4ffea5e,f8b081d13042660a736ea3535411752118892f3a03e6083f3b1e09a2c4ffea5e,1
0,train,664d62c750b5c76bce37e6b7496f70a9195a139c893da9e2487cf441bd622dda,664d62c750b5c76bce37e6b7496f70a9195a139c893da9e2487cf441bd622dda,1
0,train,7b410517b5262c81b8cbd2a606b2b730e4aa41b2f4c405c406d0ab497a375fad,7b410517b5262c81b8cbd2a606b2b730e4aa41b2f4c405c406d0ab497a375fad,1
0,train,681e44e7111a482ff90f70efd6cdf2b884d671322604ff93c091e46b55b2064d,681e44e7111a482ff90f70efd6cdf2b884d671322604ff93c091e46b55b2064d,1
0,train,e4b5fb431fa83fe3325066eb759c81db20f475ced435bd84861ea127e8c70826,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,1
0,train,e47b451baa75405ff12a9ec02887a268755b304791cb8555636959ac66bba7c7,3e71fcc3f8a78e780596bbec3dc14e6e087e8d2f9a9eafdf54aa98995bf96af2,1
0,train,9ee48c5828a8709f5ef88d68b1ebb72d39b89abdb49488d63a45eede5fbb7b04,9ee48c5828a8709f5ef88d68b1ebb72d39b89abdb49488d63a45eede5fbb7b04,1
0,train,9ced31742602b954a0f27c4af431f52b61b194b39f32ab94d3442ac50cffcada,9ced31742602b954a0f27c4af431f52b61b194b39f32ab94d3442ac50cffcada,1
0,train,959996f9fe085b2b9492407c9c980e67949d6604f8916380d498a29ce777c481,959996f9fe085b2b9492407c9c980e67949d6604f8916380d498a29ce777c481,1
0,train,4f79af97ec4fbfc7351cf3701e43ab63ff4dfe692acf75c53a5ead6c689e3148,4f79af97ec4fbfc7351cf3701e43ab63ff4dfe692acf75c53a5ead6c689e3148,1
0,train,c6f1bb114ffc0594d49c3991aec03ef53c6d44506cd552baad1020f821d80648,c6f1bb114ffc0594d49c3991aec03ef53c6d44506cd552baad1020f821d80648,1
0,train,1a60d983296b4d7d88bdf016ec3acdf6928f4db711a3ea5526b312c1dddbc2ba,1a60d983296b4d7d88bdf016ec3acdf6928f4db711a3ea5526b312c1dddbc2ba,1
0,train,cb8f53c3357a4a0e42872730b58542f2383e40fde7aecef167621531ce6734c2,cb8f53c3357a4a0e42872730b58542f2383e40fde7aecef167621531ce6734c2,1
0,train,855d979d8c612624fc2b4f9c12f4c72916c11f1ec2c01978ae958b147375038d,855d979d8c612624fc2b4f9c12f4c72916c11f1ec2c01978ae958b147375038d,1
0,train,b5652c67f6bda3449f096aefdb53a17151b4534699691a442597498151362ad4,03f0c02287ea5e6c362d4f0faf92bd5051adf16aad4e8d652255b311c0dfae80,1
0,train,74b93408ff406b590048dede0d5accd77ab671e9e5f2b589ed6c85335f0018b3,74b93408ff406b590048dede0d5accd77ab671e9e5f2b589ed6c85335f0018b3,1
0,train,47f67e38e8ed23e7e9aa76825d01d8736c7ef0739f02f22f8a63fab50996a2b7,47f67e38e8ed23e7e9aa76825d01d8736c7ef0739f02f22f8a63fab50996a2b7,1
0,train,107e840154e2bb1240e59ef9babc768dd600251ff4904f40304920972ff5b706,107e840154e2bb1240e59ef9babc768dd600251ff4904f40304920972ff5b706,1
0,train,74773d0c8f97c8872d42e776ebfd53b29635c3b80b6f888a440aab2c81fd46fe,74773d0c8f97c8872d42e776ebfd53b29635c3b80b6f888a440aab2c81fd46fe,1
0,train,89810c9f9da51413829ef3ab0355af8a0dcce6507f1a0a77b0c4a5c7563a9e86,89810c9f9da51413829ef3ab0355af8a0dcce6507f1a0a77b0c4a5c7563a9e86,1
0,train,7e9ebe5e3006d2fbe31f191b04bc1b099ceb8d289e7a45f10077df19187a9021,7e9ebe5e3006d2fbe31f191b04bc1b099ceb8d289e7a45f10077df19187a9021,1
0,train,6b41ec7a12d3954aab0892e618d76036efb4a9977a9a0a639d39aac312bd1e66,6b41ec7a12d3954aab0892e618d76036efb4a9977a9a0a639d39aac312bd1e66,1
0,train,37620b4b8c65c53aef47fa09e10df9ce20dcc41ebded86ec8c2e37b0a99946e4,37620b4b8c65c53aef47fa09e10df9ce20dcc41ebded86ec8c2e37b0a99946e4,1
0,train,0da7ca18162b012c5e65e29a6521df3c090a0070342516591883801876f8a8de,0da7ca18162b012c5e65e29a6521df3c090a0070342516591883801876f8a8de,1
0,train,5627ef7310a2d5775b2633f1fbf4eaa77ed8bc83a83e663fed0e7810f833b7e9,5627ef7310a2d5775b2633f1fbf4eaa77ed8bc83a83e663fed0e7810f833b7e9,1
0,train,ea7dc5bb1a8bbefda642a5a5ad32d5c79f6decb6f8d7a0441f0b3912d8df65d7,ea7dc5bb1a8bbefda642a5a5ad32d5c79f6decb6f8d7a0441f0b3912d8df65d7,1
0,train,adbda2cd245abb1f50d6fc13b63018dc3d585ae06229465743f8da20dd011023,adbda2cd245abb1f50d6fc13b63018dc3d585ae06229465743f8da20dd011023,1
0,train,e43b07477fc18ff7c82de9ad21f3ac0197faf33625ed1259e39e98652f1f6d3c,1eade1774cc1953e749e172027e573e028bab9a2a2ab71c687c9d75d60b72312,1
0,train,4d8dbdef0dbc0e730a06c85a85e95e1fddb41fd583e3b6419745374b200e7406,4d8dbdef0dbc0e730a06c85a85e95e1fddb41fd583e3b6419745374b200e7406,1
0,train,543e00753b2ae3a42b97e68ca83e94c7ea945e6736e6e1d7dd26808a5dad0e8b,543e00753b2ae3a42b97e68ca83e94c7ea945e6736e6e1d7dd26808a5dad0e8b,1
0,train,c6038b3142be4c883f7aee8c7b99566d35b57612dc1fe9c7e7e20295a90c1c04,c6038b3142be4c883f7aee8c7b99566d35b57612dc1fe9c7e7e20295a90c1c04,1
0,train,0d0bde27497b77e34d1be0d7f48501d37676e4645879150da9926071fbf8d195,0d0bde27497b77e34d1be0d7f48501d37676e4645879150da9926071fbf8d195,1
0,train,47edec7cf5074482816e0f126933dd75201afaceea91269766fd19a0e1dcbd23,47edec7cf5074482816e0f126933dd75201afaceea91269766fd19a0e1dcbd23,1
0,train,ef4f79a4f41ee093e86efc8363be6a29f59de2e9eed4eb05a58b0727bb94f55a,ef4f79a4f41ee093e86efc8363be6a29f59de2e9eed4eb05a58b0727bb94f55a,1
0,train,e68aa817460ae3a1d648bf9d62d1725f616de5f901238fc2ae7e685b5bbe6a36,e68aa817460ae3a1d648bf9d62d1725f616de5f901238fc2ae7e685b5bbe6a36,1
0,train,254ec0b2133af0acfddca8c448b694d23d062f985daf388d05ced2f269372966,254ec0b2133af0acfddca8c448b694d23d062f985daf388d05ced2f269372966,1
0,train,d200999060e799c7e792ab9864725f8f8c38182762b83bc27ae3e2d38e187d01,d200999060e799c7e792ab9864725f8f8c38182762b83bc27ae3e2d38e187d01,1
0,train,446d46ed863618f0ff04e8b2adb4f8af368a4501e14c1d265c3fe9262a73c49b,446d46ed863618f0ff04e8b2adb4f8af368a4501e14c1d265c3fe9262a73c49b,1
0,train,caf1bb9b61f8ce8b71c6d7283ed913e49686befe54572e9371c99680b62e8190,caf1bb9b61f8ce8b71c6d7283ed913e49686befe54572e9371c99680b62e8190,1
0,train,c69d93e782d3db7bb23a8b8bee55c7f96129f0123ea9b0848c4470be404bc933,c69d93e782d3db7bb23a8b8bee55c7f96129f0123ea9b0848c4470be404bc933,1
0,train,67778117c04d9ef5410e5521de74b72c8e3085491ba75d99bd2109762a058efe,67778117c04d9ef5410e5521de74b72c8e3085491ba75d99bd2109762a058efe,1
0,train,df65f1557e36230e790ffed732de9d1aa1263928c76b3d78cc69c1c0d53ad725,d200999060e799c7e792ab9864725f8f8c38182762b83bc27ae3e2d38e187d01,1
0,train,292e7ecd789514df747778a15feeb10229484e54145cdf53d4171ac7095767ed,292e7ecd789514df747778a15feeb10229484e54145cdf53d4171ac7095767ed,1
0,train,dcd0739408b5a9221b27f36b6167c546a23ec289c6efde3f211915a16099a189,735cbef9552a14d7b4a3f84398a094d8eef2c0c9101b3f51c2f077b896ad4856,1
0,train,911c540a63b210ba72bd602a75c8196358e58f58a205d736184a7535abf18d9b,911c540a63b210ba72bd602a75c8196358e58f58a205d736184a7535abf18d9b,1
0,train,05394b1956b374ffad3400486aa171fd7261b32d705ee855a81907d6a623c6f5,05394b1956b374ffad3400486aa171fd7261b32d705ee855a81907d6a623c6f5,1
0,train,735cbef9552a14d7b4a3f84398a094d8eef2c0c9101b3f51c2f077b896ad4856,735cbef9552a14d7b4a3f84398a094d8eef2c0c9101b3f51c2f077b896ad4856,1
0,train,41ba1713a0172bdfc63c74f78b33b7fe084c29f647de8fc56d71675df288615f,41ba1713a0172bdfc63c74f78b33b7fe084c29f647de8fc56d71675df288615f,1
0,train,03f0c02287ea5e6c362d4f0faf92bd5051adf16aad4e8d652255b311c0dfae80,03f0c02287ea5e6c362d4f0faf92bd5051adf16aad4e8d652255b311c0dfae80,1
0,train,a734d21670a7344e01b0dec42fc76147cd87a3d4bdf41f56aae6ee1f91aa32b9,a734d21670a7344e01b0dec42fc76147cd87a3d4bdf41f56aae6ee1f91aa32b9,1
0,train,bb28460f798cf3c1437974cff9208b3a5d3adc72304da42e7ddbb2232cf0117a,bb28460f798cf3c1437974cff9208b3a5d3adc72304da42e7ddbb2232cf0117a,1
0,train,1eade1774cc1953e749e172027e573e028bab9a2a2ab71c687c9d75d60b72312,1eade1774cc1953e749e172027e573e028bab9a2a2ab71c687c9d75d60b72312,1
0,train,e17aa7fb2d8bf251e8fb3a885d2865ae2c62a4314f5b33c760fff27c800fc47b,e17aa7fb2d8bf251e8fb3a885d2865ae2c62a4314f5b33c760fff27c800fc47b,1
0,train,d1a91e77cf6f1ebf0127b7f8154ce032b9b1aa2a79156f123da382c49d536320,d1a91e77cf6f1ebf0127b7f8154ce032b9b1aa2a79156f123da382c49d536320,1
0,train,8fd29c26253f5b732202ec57a7031eb06ca6a2bd426f107e00973ddc713f628a,8fd29c26253f5b732202ec57a7031eb06ca6a2bd426f107e00973ddc713f628a,1
0,train,670808c5e5ca6952dec91dafc3dfdb9c9851e9e07feb3bcf7b0d5698900736f0,670808c5e5ca6952dec91dafc3dfdb9c9851e9e07feb3bcf7b0d5698900736f0,1
0,train,22a67d35823acd63be6dca107cbdb4bb73ebb4cc230e0f5c19d7fc1d6f761879,22a67d35823acd63be6dca107cbdb4bb73ebb4cc230e0f5c19d7fc1d6f761879,1
0,train,3e71fcc3f8a78e780596bbec3dc14e6e087e8d2f9a9eafdf54aa98995bf96af2,3e71fcc3f8a78e780596bbec3dc14e6e087e8d2f9a9eafdf54aa98995bf96af2,1
0,train,48e14956e775a971778412f5edbc26f87ed3ae651aeca48fc069294f6dcc166c,48e14956e775a971778412f5edbc26f87ed3ae651aeca48fc069294f6dcc166c,1
0,train,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,1
0,train,a72f7ff6699463e309b867152937536c79c3a8e1ebe62553c6fcdaa1a07c304a,a72f7ff6699463e309b867152937536c79c3a8e1ebe62553c6fcdaa1a07c304a,1
0,train,2f2c1f55950d6e6debb2792a17caeffa3647a9fd22078ce4c87040deebe06dde,2f2c1f55950d6e6debb2792a17caeffa3647a9fd22078ce4c87040deebe06dde,1
0,train,6f5d6cc12ba22d7a4d7fe85d4d5df6e22060234401ce415fe7a8577a2c61071f,6f5d6cc12ba22d7a4d7fe85d4d5df6e22060234401ce415fe7a8577a2c61071f,1
0,validation,019da44350c7f407f687bae7972cf5585a64977a32c8894384bc36589526e17d,019da44350c7f407f687bae7972cf5585a64977a32c8894384bc36589526e17d,0
0,validation,02fc06d496bbdb0756b65e3b7fdf210a3c07d218b79e0d16eface84e5db72b89,02fc06d496bbdb0756b65e3b7fdf210a3c07d218b79e0d16eface84e5db72b89,0
0,validation,a01e590d6ec79f518194accaab1cb2a65bcda7fd021499547ee06b2b6a85b684,a01e590d6ec79f518194accaab1cb2a65bcda7fd021499547ee06b2b6a85b684,0
0,validation,912f80d8f29184808e113f3e9770527dbaf7b490b4f4f27c69b015d174cb381a,912f80d8f29184808e113f3e9770527dbaf7b490b4f4f27c69b015d174cb381a,0
0,validation,cce8e87b4fb59d8c79ae90de643a8203db5e0e0a73b4bb42effe9c2517f6fa01,cce8e87b4fb59d8c79ae90de643a8203db5e0e0a73b4bb42effe9c2517f6fa01,0
